POET,POEM,VERSE,PART1,PART2,ERA,POEM_METER,VERSE_METER
Ibn Abd Rabbih,Kaabato Al Dolli,1,كَآبَةُ الذُّلِّ فِي كِتَابِي,وَنَخْوَةُ العِزِّ فِي جَوَابِ,Abbassi: VIIIth - XVIth,bassit_mokhlaa,bassit_mokhlaa
Ibn Abd Rabbih,Kaabato Al Dolli,2,قَتَلْتَ نَفْسًا بِغَيْرِ نَفْسٍ,فَكَيْفَ تَنْجُو مِنَ العَذَابِ,Abbassi: VIIIth - XVIth,bassit_mokhlaa,bassit_mokhlaa
Ibn Abd Rabbih,Kaabato Al Dolli,3,خُلِقْتَ مِنْ بَهْجَةٍ وَطِيبٍ,إِذْ خُلِقَ النَّاسُ مِنْ تُرَابِ,Abbassi: VIIIth - XVIth,bassit_mokhlaa,bassit_mokhlaa
Ibn Abd Rabbih,Kaabato Al Dolli,4,وَلَّتْ حُمَيَّا الشَّبَابِ عَنِّي,فَلَهْفَ نَفْسِي عَلَى الشَّبَابِ,Abbassi: VIIIth - XVIth,bassit_mokhlaa,bassit_mokhlaa
Ibn Abd Rabbih,Kaabato Al Dolli,5,أَصْبَحْتُ وَالشِّيبُ قَدْ عَلَانِي,يَدْعُو حَثِيثًا إِلَى الخِضَابِ,Abbassi: VIIIth - XVIth,bassit_mokhlaa,bassit_mokhlaa
Ibn Abd Rabbih,Ya Laylatan,1,يَا لَيْلَةً لَيْسَ فِي ظَلْمَائِهَا نُورٌ,إِلَّا وُجُوهًا تُضَاهِيهَا الدَّنَانِيرُ,Abbassi: VIIIth - XVIth,bassit_complete,bassit_complete
Ibn Abd Rabbih,Ya Laylatan,2,حُورٌ سَقَتْنِيَ كَأْسَ المَوْتِ أَعْيُنُهَا,مَاذَا سَقَتْنِيهِ تِلْكَ الأَعْيُنُ الحُورُ,Abbassi: VIIIth - XVIth,bassit_complete,bassit_complete
Ibn Abd Rabbih,Ya Laylatan,3,إِذَا ابْتَسَمْنَ فَدُرُّ الثَّغْرِ مُنْتَظِمٌ,وَإِنْ نَطَقْنَ فَدُرُّ اللَّفْظِ مَنْثُورُ,Abbassi: VIIIth - XVIth,bassit_complete,bassit_complete
Ibn Abd Rabbih,Ya Laylatan,4,خَلِّ الصِّبَا عَنْكَ وَاخْتِمْ بِالنُّهَى عَمَلًا,فَإِنَّ خَاتِمَةَ الأَعْمَالِ تَكْفِيرُ,Abbassi: VIIIth - XVIth,bassit_complete,bassit_complete
Ibn Abd Rabbih,Ya Laylatan,5,وَالخَيْرُ وَالشَّرُّ مَقْرُونَانِ فِي قِرَنٍ,فَالخَيْرُ مُتَّبَعٌ وَالشَّرُّ مَحْذُورُ,Abbassi: VIIIth - XVIth,bassit_complete,bassit_complete
Ibn Al Khatib,Mawlaya,1,مَوْلَايَ يَا خَيْرَ مُلُوكِ الوَرَى,وَنُخْبَةَ النَّصْرِ وَأَرْبَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,2,قُمْتَ بِأَمْرِ أَنْتَ أَهْلٌ لَهُ,فَلْتَأْتِ هَذَا الأَمْرَ مِنْ بَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,3,لَا تُدْنِ مِنْ بَابِكَ شَخْصًا يَرَى,بِأَنَّهُو فِي النَّاسِ أَوْلَى بِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,4,وَعِنْدَهُو مَالٌ وَمِنْ خَلْفِهِ,أَيْدٍ تَعَلَّقْنَ بِأَهْدَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,5,لَا سِيَّمَا مَنْ دَخَلَتْ أُذْنُهُ,وَانْتَفَخَتْ مِنْ تَحْتِ أَثْوَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,6,وَخَافَ مِنْهُ المُلْكُ فِيمَا مَضَى,وَكَانَ يَنْوِي قَطْعَ أَسْبَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,7,قَدْ أَفْسَدَتْ أَقْوَالَ كُهَّانِهِ,فَكَّرْتَهُ اليَوْمَا وَحُسَّابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,8,يَنْظُرُ فِي المِرْآةِ مِنْ وَجْهِهِ,بَيْنَ مَوَالِيهِ وَأَحْزَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,9,عَرُوسَ مُلْكٍ طَالَمَا أُعْمِلَتْ,فِي عَقْدِهِ أَرْجُلُ خُطَّابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,10,فَهَمُّهُ اسْتِبْدَالُ قُوَّادِهِ,وَفِكْرُهُ اسْتِنْخَابُ كُتَّابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,11,إِنْ نَامَ كَانَتْ حُلْمَ أَفْكَارِهِ,أَوْ قَامَ كَانَتْ نُصْبَ مِحْرَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,12,يَنْقُدُكَ الغِيبَةَ مَهْمَا خَلَا,مَا بَيْنَ أَهْلَيْهِ وَأَصْحَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,13,وَيَجْذُبُ الجُنْدَ إِلَى نَفْسِهِ,بِخَادِعِ القَوْلِ وَخَلَّابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,14,كَانَ بِهِ إِنْ لَمْ تَكُنْ حَازِمًا,وَالوَفْدُ يَبْغِي إِذْنَ حُجَّابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,15,وَالآنَ قَدْ هَابَكَ فَاحْذَرْ فَمَا,يَبْدَأُ فَتْكًا غَيْرُ هَيَّابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,16,وَقَاطِعُ الدَّوْلَةِ مُسْتَقْبِلٌ,فَلْتَسْتَعِذْ مِنْ شَرِّ أَوْصَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,17,وَاللَّهُ يَكْفِيكَ شُرُورَ العِدَى,لَا يَسْتَعِينُ العَبْدُ إِلَّا بِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,18,وَالمُلْكُ لَمْ يُقْصَرْ عَلَى أُمَّةٍ,وَإِنَّمَا المُلْكُ لِغُلَّابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,19,هَذَا ابْنُ هُودٍ بَعْدَ إِرْثِ العُلَى,فَازَ بَنُو نَصْرٍ بِأَسْلَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,20,لَا يَسْتَلِذُّ العَيْشَ لَيْثُ الشَّرَى,حَتَّى يَذُودَ الأَسْدَ عَنْ غَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,21,وَإِنْ أَضَعْتَ الحَزْمَ لَمْ تَنْفَلِتْ,مِنْ ظُفُرِ الحَيْنِ وَمِنْ نَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,22,لَا تَتَّهِمْنِي إِنَّنِي مُمْتَلٍ,مِنْ حِكَمِ المُلْكِ وَآدَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,23,وَعَقْلَكَ المَوْهُوبَ حَكِّمْهُ فِي,الأَحْوَالِ وَاشْكُرْ فَضْلَ وَهَّابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,24,وَكُلُّ مَنْ أَدْلَلْتَهُو قَبْلَهَا,عَلِّمْهُ بِالمُلْكِ وَأَلْقَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,25,لَمْ يُرَ مُلْكٌ فِي زَمَانٍ خَلَا,قَامَ لَهُو رَسْمٌ بِأَتْرَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,26,مَنْ قُلْتَ يَا عَمِّ لَهُو مَرَّةً,ثِقْ بِتَعَاطِيهِ وَإِعْجَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,27,أَوْ سَيِّدِي دَامَ يَرَى سَيِّدِي,حَقًّا لَهُو قُمْتَ بِإِيجَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,28,وَابْسُطْ عَلَى الخَلْقِي مِنَ العَدْلِ مَا,يَسْتَتِرُ الخَلْقُ بِجِلْبَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,29,وَأَحْكِمِ السِّلْمَ لَهُمْ عَاقِدًا,عُقْدَةَ غِرٍّ ظَاهِرٍ نَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,30,وَمَهِّدِ السُّلْطَانَ فِعْلَ امْرِءٍ,يُخَلِّفُ المُلْكَ لِأَعْقَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Khatib,Mawlaya,31,وَبَعْدَ فَرْضِ الحَجِّ لَابُدَّ لِي,مِنْ دَارِ مَوْلَايَ وَمِنْ بَابِهِ,Mamlouki: XIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Moatazz,Jaara haada al dahro,1,جَارَ هَذَا الدَّهْرُ أَوْ آبَا,وَقَرَاكَ الهَمُّ أَوْصَابَا,Abbassi: VIIIth - XVIth,madid_complete,ramal_partial
Ibn Al Moatazz,Jaara haada al dahro,2,وَوُفُودُ النَّجْمِ وَاقِفَةٌ,لَا تَرَى فِي الغَرْبِ أَبْوَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,3,وَكَأَنَّ الفَجْرَ حِينَ رَأَى,لَيْلَةً قَاسِيَةً هَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,4,غَضَبُ الإِدْلَالِ مِنْ رَشَإٍ,لَابِسٍ لِلْحُسْنِ جِلْبَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,5,سُحِرَتْ عَيْنِي فَلَسْتُ أَرَى,غَيْرَهُ فِي النَّاسِ أَحْبَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,6,وَلِحَيْنِي إِذْ بُلِيتُ بِهِ,وَأَرَى لِلْحَيْنِ أَسْبَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,7,غُصُنٌ يَهْتَزُّ فِي قَمَرٍ,رَاكِضًا لِلْوَشْيِ سَحَّابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,8,أَثْمَرَتْ أَغْصَانُ رَاحَتِهِ,لِجُنَاةِ الحُسْنِ عُنَّابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,9,لَامَهُ فِيَّ الوُشَاةِ وَكَمْ,ذَامَنِي مِنْهُمْ وَكَمْ عَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,10,عَذَّبُوا صَبًّا بِعَذْلِهِمُ,مُتْعَبًا فِي الحُبِّ إِتْعَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,11,فَتَبَرَّا مِنْ مَحَبَّتِنَا,وَأُرَاهُ كَانَ كَذَّابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,12,لَا تَرَى عَيْنِي لَهُ شَبَهًا,غَزِلٌ فِي الحُبِّ مَا حَابَى,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,13,وَحَدِيثٍ قَدْ جَعَلْتُ لَهُ,دُونَ عِلْمِ النَّاسِ حُجَّابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,14,لَا يَمَلُّ النَّثْرَ لَافِظُهُ,مُفْتَنٌ يُعْجَبُ إِعْجَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,15,قَدْ أَبَحْنَاهُ فَطَابَ لَنَا,وَحَوَيْنَا مِنْهُ إِنْهَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,16,وَشَبَابٍ كَانَ يُعْجِبُنِي,وَبِهِ قَدْ كُنْتُ لَعَّابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,17,جَاهُ حُسْنٍ مَا رُدِدْتُ بِهِ,وَشَفِيعٌ قَطُّ مَا خَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,18,ثُمَّ أَدَّيْنَا إِلَى شَمَطٍ,مُسْبِلٍ فِي الرَّأْسِ أَهْدَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,19,فَأَمَامِي المُرُّ مِنْ عُمُرِي,وَوَرَائِي مِنْهُ مَا طَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,20,خَضَبَتْ رَأْسِي فَقُلْتُ لَهَا,أَخْضِبِي قَلْبِي فَقَدْ شَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,21,شَرْطُ دَهْرِي كُلُّهُ غِيَرٌ,حِينَ عَادَيْنَاهُ إِسْحَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,22,وَلَقَدْ غَادَيْتُ مُتْرَعَةً,لَمْ تَشِمْ فِي خُلُقِي عَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,23,وَحَلَبْتُ الدَّهْرَ أَشْطُرَهُ,وَقَضَتْهُ النَّفْسُ أَطْرَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,24,وَخَمِيسُ الأَرْضِ مَالِكُهُ,يَمْلَأُ الأَرْضَ بِهِ غَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,25,مِثْلُ لُجِّ البَحْرِ مُصْطَخِبًا,يَزْجُرُ اللَّيْلَ إِذَا غَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,26,وَلَقَدْ أَغْزُو بِسَلْهَبَةٍ,تُعْطِبُ الأَحْقَافَ إِعْطَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,27,قَدْ حَذَاهَا الدَّهْرُ جِلْدَتَهُ,وَكَسَاهَا اللَّيْلُ أَثْوَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,28,جَاسَ فِيهَا الشَّكُّ حِينَ رَأَتْ,بِجُنُوبِ الحَزْنِ أَسْرَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,29,فَرَجَمْنَاهَا بِغُرَّتِهَا,فَقَضَتْ لِلْحِرْصِ آرَابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,Jaara haada al dahro,30,وَرَدَدْنَا الرُّمْحَ مُخْتَضِبًا,لِدِمَاءِ الوَحْشِ شَرَّابَا,Abbassi: VIIIth - XVIth,madid_complete,madid_complete
Ibn Al Moatazz,La Ara Fil 3athili,1,لَا عُذْرَ لِلْعَاذِلِ فِي الكَأْسِي,فَمَا أَرَى فِي الكَأْسِ مِنْ بَأْسِ,Abbassi: VIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Moatazz,La Ara Fil 3athili,2,وَيْلِي مِنَ النَّاسِ وَمِنْ لَوْمِهِمْ,مَا لَقِيَ النَّاسُ مِنَ النَّاسِ,Abbassi: VIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Moatazz,La Ara Fil 3athili,3,مُهَفْهَفِ الخَصْرِ هَضِيمِ الحَشَا,مُشَوَّقٍ بِالوَعْدِ مَكَّاسِ,Abbassi: VIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Moatazz,La Ara Fil 3athili,4,وَقَامَ فِي العَاتِقِ مَنْدِيلُهُ,يُدِيرُ كَأْسًا بَيْنَ جُلَّاسِ,Abbassi: VIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Moatazz,La Ara Fil 3athili,5,وَيَدْخُلُ الآذَانَ مِنْ أَمْسِهِ,مِنْ تَحْتِ إِكْلِيلٍ مِنَ الآسِ,Abbassi: VIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Moatazz,La Ara Fil 3athili,6,وَشَمَّرَ الذَّيْلَ إِلَى خَصْرِهِ,وَحَثَّنَا بِالرَّطْلِ وَالكَاسِ,Abbassi: VIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Moatazz,La Ara Fil 3athili,7,وَطَالَمَا عَذَّبَنِي هَجْرُهُ,وَوَكَّلَ القَلْبَ بِوِسْوَاسِ,Abbassi: VIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Moatazz,La Ara Fil 3athili,8,لَمَّا أَتَتْنِي رُسْلُهُو بِالرِّضَا,أُنْسِيتُ مَا مَرَّ عَلَى رَأْسِي,Abbassi: VIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Moatazz,La Ara Fil 3athili,9,وَلَمْ أَزَلْ وَاللَّيْلُ سُتْرٌ لَنَا,مِنْ دُونِ رُقَّابٍ وَحُرَّاسِ,Abbassi: VIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Moatazz,La Ara Fil 3athili,10,أَشْكُو إِلَى غَمْزَةِ عَيْنَيْهِ مَا,قَاسَيْتُهُو مِنْ قَلْبِهِ القَاسِي,Abbassi: VIIIth - XVIth,sarii_complete,sarii_complete
Ibn Al Moatazz,La Ara Fil 3athili,11,فِي لَيْلَةٍ مَا مِثْلَهَا لَيْلَةٌ,لَسْتُ لَهَا مَا عِشْتُ بِالنَّاسِي,Abbassi: VIIIth - XVIth,sarii_complete,sarii_complete
Ibn Khafaajah,Marra bina wa howa badro,1,مَرَّ بِنَا وَهْوَ بَدْرُ تَمٍّ,يَسْحَبُ مِنْ ذَيْلِهِ سَحَابَا,Andaloussi: VIIIth - XVIth,bassit_mokhlaa,bassit_mokhlaa
Ibn Khafaajah,Marra bina wa howa badro,2,بِقَامَةٍ تَنْثَنِي قَضِيبًا,وَغُرَّةٍ تَلْتَظِي شِهَابَا,Andaloussi: VIIIth - XVIth,bassit_mokhlaa,bassit_mokhlaa
Ibn Khafaajah,Marra bina wa howa badro,3,يَقْرَأُ وَاللَّيْلُ مُدْلَهِمٌّ,لِنُورِ إِجْلَائِهِ كِتَابَا,Andaloussi: VIIIth - XVIth,bassit_mokhlaa,bassit_mokhlaa
Ibn Khafaajah,Marra bina wa howa badro,4,وَرُبَّ لَيْلٍ سَهِرْتُ فِيهِي,أَزْجُرُ مِنْ جِنْحِهِ نِكَابَا,Andaloussi: VIIIth - XVIth,bassit_mokhlaa,bassit_mokhlaa
Ibn Khafaajah,Marra bina wa howa badro,5,حَتَّى إِذَا اللَّيْلُ مَالَ سُكْرًا,وَشَقَّ سِرْبَالَهُ وَجَابَا,Andaloussi: VIIIth - XVIth,bassit_mokhlaa,bassit_mokhlaa
Ibn Khafaajah,Marra bina wa howa badro,6,وَحَامَ مِنْ سُدْفِهِ غُرَابٌ,طَالَتْ بِهِ سِنُّهُ فَشَابَا,Andaloussi: VIIIth - XVIth,bassit_mokhlaa,bassit_mokhlaa
Ibn Khafaajah,Marra bina wa howa badro,7,إِزْدَدْتُ مِنْ لَوْعَتِي خَبَالًا,فَحَثَّ مِنْ غُلَّتِي شَرَابَا,Andaloussi: VIIIth - XVIth,bassit_mokhlaa,bassit_mokhlaa
