ID,POET,POEM,VERSE,PART2,PART1,ERA,POEM_METER,VERSE_METER
1837,Chadli Khaznah Daar,Raahato Annoha,7,فَهْيَ لِلصَّفَا سَبَبُ,وَابْشِرُوا بِطَلْعَتِهَا,Modern,moqtadab_complete,moqtadab_complete
1838,Chadli Khaznah Daar,Raahato Annoha,8,عَانِسٍ وَلَا عَجَبُ,عُتِقَتْ بِدَسْكَرَةٍ,Modern,moqtadab_complete,moqtadab_complete
1839,Chadli Khaznah Daar,Raahato Annoha,9,كُلُّنَا بِهَا نُخَبُ,كُلُّنَا بِهَا غَزَلٌ,Modern,moqtadab_complete,moqtadab_complete
1840,Chadli Khaznah Daar,Raahato Annoha,10,فَانْجَلَتْ بِهَا الكُرَبُ,دَارَتِ الكُؤُوسُ بِهَا,Modern,moqtadab_complete,moqtadab_complete
1841,Chadli Khaznah Daar,Raahato Annoha,11,وَالذُّيُولُ تَنْسَحِبُ,العُقُولُ ذَاهِلَةٌ,Modern,moqtadab_complete,moqtadab_complete
1842,Chadli Khaznah Daar,Raahato Annoha,12,وَالأَكُفُّ تَضْطَرِبُ,وَالعَقَائِرُ ارْتَفَعَتْ,Modern,moqtadab_complete,moqtadab_complete
1843,Chadli Khaznah Daar,Raahato Annoha,13,وَالقُلُوبُ تَلْتَهِبُ,وَالمَحَاجِرُ اسْتَعَرَتْ,Modern,moqtadab_complete,moqtadab_complete
1844,Chadli Khaznah Daar,Raahato Annoha,14,لُحِّنَتْ كَمَا يَجِبُ,وَالقِيَانُ سَاجِعَةٌ,Modern,moqtadab_complete,moqtadab_complete
1845,Chadli Khaznah Daar,Raahato Annoha,15,تَتْجَلِي وَتَحْتَجِبُ,وَالحِسَانُ حَافِلَةٌ,Modern,moqtadab_complete,moqtadab_complete
1846,Chadli Khaznah Daar,Raahato Annoha,16,خَيْزَرَانَةٌ قَضُبُ,وَالقُدُودُ مَائِسَةٌ,Modern,moqtadab_complete,moqtadab_complete
1847,Chadli Khaznah Daar,Raahato Annoha,17,السَّبَائِكُ الذَّهَبُ,وَالشُّعُورُ مُسْدِلَةٌ,Modern,moqtadab_complete,moqtadab_complete
1848,Chadli Khaznah Daar,Raahato Annoha,18,رَاشَ سَهْمُهَا الهَدَبُ,وَاللَّوَاحِظُ اتَّجَهَتْ,Modern,moqtadab_complete,moqtadab_complete
1849,Chadli Khaznah Daar,Raahato Annoha,19,فَانْجَلَى بِهَا الشَّنَبُ,وَالمَرَاشِفُ انْبَلَجَتْ,Modern,moqtadab_complete,moqtadab_complete
1850,Chadli Khaznah Daar,Raahato Annoha,20,فِي غُضُونِهَا الحِقَبُ,لَيْتَ لَيْلَتِي انْدَمَجَتْ,Modern,moqtadab_complete,moqtadab_complete
1851,Chadli Khaznah Daar,Raahato Annoha,21,تَنْجَلِي بِهَا السُّحُبُ,كُلُّ لَذَّةٍ حُلُمٍ,Modern,moqtadab_complete,moqtadab_complete
1852,Chadli Khaznah Daar,Raahato Annoha,22,كُنْهُهَا هِيَ اللَّعِبُ,وَالحَيَاةُ لَوْ عَلِمُوا,Modern,moqtadab_complete,moqtadab_complete
1853,Chadli Khaznah Daar,Raahato Annoha,23,كُلُّ عَاقِلٍ تَعِبُ,إِطْرَحِ الحَجَا فَبِهِ,Modern,moqtadab_complete,moqtadab_complete
1854,Chadli Khaznah Daar,Raahato Annoha,24,عَقْلِهِ فَيَطَّلِبُ,مَا جَنَى ابْنَ آدَمَ مِنْ,Modern,moqtadab_complete,moqtadab_complete
1855,Chadli Khaznah Daar,Raahato Annoha,25,لْحَيِّ لَوْ دَرَى أَرَبُ,مَا سَوَى اللَّذَائِذَ لِ,Modern,moqtadab_complete,moqtadab_complete
1856,Chadli Khaznah Daar,Raahato Annoha,26,فَهْيَ مِنْهُ تُغْتَصَبُ,فَاغْنَمِ الزَّمَانَ بِهَا,Modern,moqtadab_complete,moqtadab_complete
1857,Chadli Khaznah Daar,Raahato Annoha,27,الأُفْعُوَانِ يَنْسَرِبُ,إِنَّمَا زَمَانَكَ كَ,Modern,moqtadab_complete,moqtadab_complete
1858,Chadli Khaznah Daar,Raahato Annoha,28,رَاغَ عَنْكَ فَالهَرَبُ,وَهْوَ كَالثَّعَالَةِ إِنْ,Modern,moqtadab_complete,moqtadab_complete
1859,Chadli Khaznah Daar,Raahato Annoha,29,فِي الوَرَى وَمُكْتَئِبُ,أُمْرُؤَانِ مُنْبَسِطٌ,Modern,moqtadab_complete,moqtadab_complete
1860,Chadli Khaznah Daar,Raahato Annoha,30,مَا تَرَاهُ يَجْتَنِبُ,وَبْكِ لَيْسَ غَيْرُهُمَا,Modern,moqtadab_complete,moqtadab_complete
1861,Chadli Khaznah Daar,Raahato Annoha,31,رَاحَةَ النُّهَى الطَّرَبُ,فَاخْلَعِ العَذَارَ وَقُلْ,Modern,moqtadab_complete,moqtadab_complete
1799,Chadli Khaznah Daar,Zaana Tarfoha Al Hawaro,1,زَاغَ نَحْوَهَا البَصَرُ,زَانَ طَرْفُهَا الحَوَرُو,Modern,moqtadab_complete,moqtadab_complete
1800,Chadli Khaznah Daar,Zaana Tarfoha Al Hawaro,2,رَاشَ سَهْمُهَا النَّظَرُ,يَالَ أَعْيُنٍ فَتَكَتْ,Modern,moqtadab_complete,moqtadab_complete
1801,Chadli Khaznah Daar,Zaana Tarfoha Al Hawaro,3,وَاللَّوَاحِظُ الوَتَرُ,القِسِي حَوَاجِبُهَا,Modern,moqtadab_complete,moqtadab_complete
1802,Chadli Khaznah Daar,Zaana Tarfoha Al Hawaro,4,الشُّعَاعِ مُنْتَشِرُ,وَالشُّعُورُ مُرْسَلَةٌ,Modern,moqtadab_complete,moqtadab_complete
1803,Chadli Khaznah Daar,Zaana Tarfoha Al Hawaro,5,الشَّقِيقُ وَالزَّهَرُ,وَالشِّفَاهُ إِنْ بَسُمَتْ,Modern,moqtadab_complete,moqtadab_complete
1804,Chadli Khaznah Daar,Zaana Tarfoha Al Hawaro,6,العَقِيقُ وَالدُّرَرُ,أَوْ هُمَا وَلَا شَبَهٌ,Modern,moqtadab_complete,moqtadab_complete
1805,Chadli Khaznah Daar,Zaana Tarfoha Al Hawaro,7,وَالرَّحِيقُ مُعْتَصِرُ,وَاحْمِرَارُ وَجْنَتِهَا,Modern,moqtadab_complete,moqtadab_complete
1806,Chadli Khaznah Daar,Zaana Tarfoha Al Hawaro,8,فِي القَضِيبِ مُنْحَصِرُ,وَاعْتِدَالُ قَامَتِهَا,Modern,moqtadab_complete,moqtadab_complete
1807,Chadli Khaznah Daar,Zaana Tarfoha Al Hawaro,9,حِينَ يَجْتَنِي الثَّمَرُ,تَنْثَنِي بِهِ غَصَنًا,Modern,moqtadab_complete,moqtadab_complete
1808,Chadli Khaznah Daar,Zaana Tarfoha Al Hawaro,10,الجَمَالُ وَالصِّغَرُ,ذَامَهَا وَلَا حَرَجٌ,Modern,moqtadab_complete,moqtadab_complete
1809,Chadli Khaznah Daar,Zaana Tarfoha Al Hawaro,11,الغَزَالُ وَالقَمَرُ,إِنْ رَنَتْ وَإِنْ خَطَرَتْ,Modern,moqtadab_complete,moqtadab_complete
1810,Chadli Khaznah Daar,Zaana Tarfoha Al Hawaro,12,الهَزَارُ وَالوَتَرُ,إِنْ شَدَتْ وَإِنْ رَقَصَتْ,Modern,moqtadab_complete,moqtadab_complete
1811,Chadli Khaznah Daar,Zaana Tarfoha Al Hawaro,13,بِالجَمَالِ قَدْ سَكَرُوا,نَشْوَةُ الرِّجَالِ وَكَمْ,Modern,moqtadab_complete,moqtadab_complete
1812,Chadli Khaznah Daar,Zaana Tarfoha Al Hawaro,14,فُوعَةٌ لَنَا سُرُرُ,نَحْنُ فِي الحَدَاِئقِ مَرْ,Modern,moqtadab_complete,moqtadab_complete
1813,Chadli Khaznah Daar,Zaana Tarfoha Al Hawaro,15,فِي الهَوَى لَهُ وَطَرُ,وَالكَرِيمُ ذُو طَرَبٍ,Modern,moqtadab_complete,moqtadab_complete
1814,Chadli Khaznah Daar,Zaana Tarfoha Al Hawaro,16,فِيهِ بِالجَوَى أَثَرُ,عِنْدَهَا الفُؤَادُ وَلِي,Modern,moqtadab_complete,moqtadab_complete
1815,Chadli Khaznah Daar,Zaana Tarfoha Al Hawaro,17,عَاشَ هَكَذَا العُمَرُ,هَكَذَا النَّعِيمُ لِمَنْ,Modern,moqtadab_complete,moqtadab_complete
3699,Gibran Khalil Gibran,Rabbata Al Dawlati,1,عُدْتِ يَحْدُو رَكْبَكِ الرُّوحُ الأَمِينْ,رَبَّةَ الدَّوْلَةِ وَالجَاهِ المَكِينْ,Modern,ramal_complete,ramal_complete
3700,Gibran Khalil Gibran,Rabbata Al Dawlati,2,بِكِ وَالبَحْرُ ذَلُولٌ مُسْتَكِينْ,عُدْتِ فِي مُنْشَأَةٍ مُعْتَزَّةٍ ,Modern,ramal_complete,ramal_complete
3701,Gibran Khalil Gibran,Rabbata Al Dawlati,3,وَيُحَيِّي عَنْ شِمَالٍ وَيَمِينْ,يَتَلَقَّاهَا بِرِفْقٍ صَدْرُهُ,Modern,ramal_complete,ramal_complete
3702,Gibran Khalil Gibran,Rabbata Al Dawlati,4,وَلَهَا أَعْلَى لِوَاءٍ فِي السَّفِينْ,قُلِّدَتْ مَا قُلِّدَتْ مِنْ شَرَفٍ,Modern,ramal_complete,ramal_complete
3703,Gibran Khalil Gibran,Rabbata Al Dawlati,5,آيَتَا الإِحْسَانِ وَالحُسْنِ المُبِينْ,بَسَمَ الأُفْقَيْنِ فِي آنٍ بَدَتْ,Modern,ramal_complete,ramal_complete
3704,Gibran Khalil Gibran,Rabbata Al Dawlati,6,وَهِلَالُ العِيدِ مِنْ أَنْقَى جَبِينْ,بَزَغَتْ شَمْسُ الضُّحَى مِنْ سِتْرِهَا,Modern,ramal_complete,ramal_complete
3705,Gibran Khalil Gibran,Rabbata Al Dawlati,7,طَلَعَا بِاليُمْنِ لِلْمُرْتَقِبِينْ,مَرْحَبًا بِالفَضْلِ وَالنُّبْلِ مَعًا,Modern,ramal_complete,ramal_complete
3706,Gibran Khalil Gibran,Rabbata Al Dawlati,8,لَكِ مِنْ زِينَتِهَا مَا تَشْهَدِينْ,هَذِهِ جَنَّاتُ مِصْرٍ أَبْرَزَتْ,Modern,ramal_complete,ramal_complete
3707,Gibran Khalil Gibran,Rabbata Al Dawlati,9,أَلْبَسَتْهَا الفَخْرُ بَيْنَ الأَرَضِينْ,لَبِسَتْ سُنْدُسَهَا الأَرْضُ لِمَنْ,Modern,ramal_complete,ramal_complete
3708,Gibran Khalil Gibran,Rabbata Al Dawlati,10,بِرُّهَا مِنْ أُكُلٍ لِلْآكِلِينْ,آتَتِ الأَشْجَارُ مَا اسْتَنْبَتَهَا,Modern,ramal_complete,ramal_complete
3709,Gibran Khalil Gibran,Rabbata Al Dawlati,11,بَعْدَ حَمْدِ اللَّهِ رَبِّ العَالَمِينْ,شَدَتِ الأَطْيَارُ تَتْلُو حَمْدَهَا,Modern,ramal_complete,ramal_complete
3710,Gibran Khalil Gibran,Rabbata Al Dawlati,12,بَعْدَ شَجْوٍ رَدَّدَتْهُو وَأَنِينْ,حَبَّذَا تَغْرِيدُهَا فِي جَذَلٍ,Modern,ramal_complete,ramal_complete
3711,Gibran Khalil Gibran,Rabbata Al Dawlati,13,أُمَّةٍ مُوحِيَةٌ مَا تَسْمَعِينْ,إِنَّ آمَالَ بِلَادٍ وَمُنَى,Modern,ramal_complete,ramal_complete
3712,Gibran Khalil Gibran,Rabbata Al Dawlati,14,يَصْدُقُ الإِنْشَادُ وَالقَلْبُ يَمِينْ,لَيْسَ فِيهِي مِنْ مُدَاجَاةٍ وَهَلْ,Modern,ramal_complete,ramal_complete
3713,Gibran Khalil Gibran,Rabbata Al Dawlati,15,بَاسِطًا أَذْرُعَهُ لِلْمُسْتَقِينْ,فَاضَ مَجْرَى النِّيلِ مِنْ يَنْبُوعِهِ,Modern,ramal_complete,ramal_complete
3714,Gibran Khalil Gibran,Rabbata Al Dawlati,16,غَيْرُ مَا يُهْدِي مِنَ الكَنْزِ الثَّمِينْ,يَحْمِلُ الخِصْبَ وَمَا عُنْصُرُهُ,Modern,ramal_complete,ramal_complete
3715,Gibran Khalil Gibran,Rabbata Al Dawlati,17,جَازَ فِي المَأْلُوفِ أَنْ يُسْمَى بِطِينْ,أَرْخَصَ العَسْجَدَ حَتَّى إِنَّهُ,Modern,ramal_complete,ramal_complete
3716,Gibran Khalil Gibran,Rabbata Al Dawlati,18,وَهْوَ لِلْوُرَّادِ سَلْسَالٌ مَعِينْ,فَهْوَ فَوْقَ التُّرْبِ تِبْرٌ ذَائِبٌ,Modern,ramal_complete,ramal_complete
3717,Gibran Khalil Gibran,Rabbata Al Dawlati,19,وَلِأَهْلِيهِ عَلَى مَرِّ السِّنِينْ,عَوْدُكِ المَحْمُودُ عِيدٌ لِلْحِمَى,Modern,ramal_complete,ramal_complete
3718,Gibran Khalil Gibran,Rabbata Al Dawlati,20,جَمْعُهُمْ أَلْفَيْتِهِمْ مُجْتَمِعِينْ,لَوْ تَسَنَّى فِي مَكَانٍ وَاحِدٍ,Modern,ramal_complete,ramal_complete
3719,Gibran Khalil Gibran,Rabbata Al Dawlati,21,كُلَّ يَوْمٍ سَبَبٌ مِنْكِ مَتِينْ,ذَلِكَ الوُدُّ قَدِيمٌ زَادَهُ,Modern,ramal_complete,ramal_complete
3720,Gibran Khalil Gibran,Rabbata Al Dawlati,22,إِنْ يُرَوَا فِي غَيْرِهَا مُخْتَلِفِينْ,مَكْرُمَاتٌ أَلَّفَتْ بَيْنَهُمُ,Modern,ramal_complete,ramal_complete
3721,Gibran Khalil Gibran,Rabbata Al Dawlati,23,لَكِ بِالشُّكْرِ عَلَى الدَّهْرِ مَدِينْ,كَيْفَ لَا يُصْفِيكِ وُدًّا مَعْشَرٌ,Modern,ramal_complete,ramal_complete
3722,Gibran Khalil Gibran,Rabbata Al Dawlati,24,نِعْمَةَ القُدْوَةُ فِي دُنْيَا وَدِينْ,زِدْتِهِ بِرًّا بِأَنْ كُنْتِ لَهُ,Modern,ramal_complete,ramal_complete
3723,Gibran Khalil Gibran,Rabbata Al Dawlati,25,فَضْلُهَا يَشْمَلُهُ فِي كُلِّ حِينْ,لَا كَبَا جَدُّكِ مِنْ سَيِّدَةٍ,Modern,ramal_complete,ramal_complete
3724,Gibran Khalil Gibran,Rabbata Al Dawlati,26,لَعَدَدْنَاهُمْ أُلُوفًا وَمِئِينْ,لَوْ عَدَدْنَا فِيهِ مَنْ أَسْعَدْتِهِ,Modern,ramal_complete,ramal_complete
3725,Gibran Khalil Gibran,Rabbata Al Dawlati,27,مَوْضِعًا لِلْحُزْنِ فِي قَلْبٍ حَزِينْ,تُخْطِئُ الحَصْرَ أَيَادٍ لَمْ تَدَعْ,Modern,ramal_complete,ramal_complete
3726,Gibran Khalil Gibran,Rabbata Al Dawlati,28,وَاسْتَزَارَتْهَا قُصُورُ المَالِكِينْ,زَارَتِ الدَّهْمَاءَ فِي أَخْصَاضِهَا,Modern,ramal_complete,ramal_complete
3727,Gibran Khalil Gibran,Rabbata Al Dawlati,29,لِلْأَيَامَى وَاليَتَامَى البَائِسِينْ,كَمْ بَنَتْ مَأْوًى وَشَادَتْ مَلْجَأً,Modern,ramal_complete,ramal_complete
3728,Gibran Khalil Gibran,Rabbata Al Dawlati,30,خَيْرَ جِيلٍ مِنْ بَنَاتٍ وَبَنِينْ,وَأَقَامَتْ دَارَ عِلْمٍ نَشَّأَتْ,Modern,ramal_complete,ramal_complete
3729,Gibran Khalil Gibran,Rabbata Al Dawlati,31,خَالِدٌ فِي ذِكْرَيَاتِ الذَّاكِرِينْ,يَا لَهَا مِنْ مَأْثَرَاتٍ كُلُّهَا,Modern,ramal_complete,ramal_complete
3730,Gibran Khalil Gibran,Rabbata Al Dawlati,32,وَأَعَزَّ اللَّهُ أُمَّ المُحْسِنِينْ,دُمْتِ لِلْإِحْسَانِ مَا طَالَ المَدَى,Modern,ramal_complete,ramal_complete
1684,Hafez Ibrahim,Ahlan Biawali moslimin,1,فِي المَشْرِقَيْنِ عَلَا وَطَارَ,أَهْلًا بِأَوَّلِ مُسْلِمٍ,Modern,kamil_partial,kamil_partial
1685,Hafez Ibrahim,Ahlan Biawali moslimin,2,كَ تَجَاذَبَا ذَيْلَ الفَخَارِ,النِّيلُ وَالبُسْفُورُ فِي,Modern,kamil_partial,kamil_partial
1686,Hafez Ibrahim,Ahlan Biawali moslimin,3,مَيْمُونَ وَاجْتَزْتَ القِفَارِ,يَوْمَ امْتَطَيْتَ بُرَاقَكَ الْ,Modern,kamil_partial,kamil_partial
1687,Hafez Ibrahim,Ahlan Biawali moslimin,4,حِ عَلَى المَفَاوِزِ وَالبِحَارِ,تَلْهُو وَتَعْبَثُ بِالرِّيَا,Modern,kamil_partial,kamil_partial
1688,Hafez Ibrahim,Ahlan Biawali moslimin,5,أَفْكَارِ أَدْرَكَهَا العِثَارُ,لَوْ سَابَقَتْكَ سَوَابِقُ الْ,Modern,kamil_partial,kamil_partial
1689,Hafez Ibrahim,Ahlan Biawali moslimin,6,قُ وَغَارَ فِي الأَرْضِ البُخَارُ,حَسَدَتْكَ فِي الأُفُقِ البُرُو,Modern,kamil_partial,kamil_partial
1690,Hafez Ibrahim,Ahlan Biawali moslimin,7,قُ سَبِيلَهَا شَقَّ الإِزَارِ,تَجْرِي بِسَابِحَةٍ تَشُقْ,Modern,kamil_partial,kamil_partial
1691,Hafez Ibrahim,Ahlan Biawali moslimin,8,رِ فَيَسْتَحِيلُ إِلَى شَرَارِ,وَتَكَادُ تَقْدَحُ فِي الأَثِي,Modern,kamil_partial,kamil_partial
1692,Hafez Ibrahim,Ahlan Biawali moslimin,9,آثَارِ عِفْرِيتٍ وَثَارِ,مِثْلَ الشِّهَابِ انْقَضَّ فِي,Modern,kamil_partial,kamil_partial
1693,Hafez Ibrahim,Ahlan Biawali moslimin,10,مُضْطَرِّ تَخْتَرِقُ السِّتَارُ,فَإِذَا عَلَتْ فَكَدَعْوَةِ الْ,Modern,kamil_partial,kamil_partial
1694,Hafez Ibrahim,Ahlan Biawali moslimin,11,أُنْثَى العُقَابِ عَلَى الهَزَازِ,وَإِذَا هَوَتْ فَكَمَا هَوَتْ,Modern,kamil_partial,kamil_partial
1695,Hafez Ibrahim,Ahlan Biawali moslimin,12,وِنَةً يَحِيدُ بِهَا ازْوِرَارُ,وَتُسِفُّ آوِنَةً وَآ,Modern,kamil_partial,kamil_partial
1696,Hafez Ibrahim,Ahlan Biawali moslimin,13,قَرَّتْ وَلَيْسَ بِهَا قَرَارُ,فَيَخَالُهَا الرَّاؤُونَ قَدْ,Modern,kamil_partial,kamil_partial
1697,Hafez Ibrahim,Ahlan Biawali moslimin,14,ثًا مِنْ قُضَاعَةَ أَوْ نِزَارِ,لَعِبَ الجَوَادُ أَقَلَّ لَيْ,Modern,kamil_partial,kamil_partial
1698,Hafez Ibrahim,Ahlan Biawali moslimin,15,ئِمِ فَوْقَ مَلْعَبِهِ اسْتَطَارَ,أَوْ كَاللَّعُوبِ مِنَ الحَمَا,Modern,kamil_partial,kamil_partial
1699,Hafez Ibrahim,Ahlan Biawali moslimin,16,نَ يَمِيلُ مِيزَانُ النَّهَارِ,وَكَأَنَّهَا فِي الأُفْقِ حِي,Modern,kamil_partial,kamil_partial
1700,Hafez Ibrahim,Ahlan Biawali moslimin,17,حُلَلَ احْمِرَارٍ وَاصْفِرَارِ,وَالشَّمْسُ تُلْقِي فَوْقَهَا,Modern,kamil_partial,kamil_partial
1701,Hafez Ibrahim,Ahlan Biawali moslimin,18,سِّيمَا فَيَأْخُذُنَا انْبِهَارِ,مَلِكٌ تُمَثِّلُهُ لَنَا الْ,Modern,kamil_partial,kamil_partial
1702,Hafez Ibrahim,Ahlan Biawali moslimin,19,تَ بِذَلِكَ الفَلَكِ المُدَارِ,فَتَحِي بِرَبِّكَ مَا رَأَيْ,Modern,kamil_partial,kamil_partial
1703,Hafez Ibrahim,Ahlan Biawali moslimin,20,ئِكِ أَوْ دَنَوْتَ مِنَ السِّرَارِ,أَبَلَغْتَ تَسْبِيحَ المَلَا,Modern,kamil_partial,kamil_partial
1704,Hafez Ibrahim,Ahlan Biawali moslimin,21,تِ هُنَاكَ مِنْ شُهُبٍ وَنَارِ,أَمْ خِفْتَ تِلْكَ الرَّاصِدَا,Modern,kamil_partial,kamil_partial
1705,Hafez Ibrahim,Ahlan Biawali moslimin,22,مِ وَأَنْتَ فِي ذَاكَ الجِوَارِ,أَرَأَيْتَ سُكَّانَ النُّجُو,Modern,kamil_partial,kamil_partial
1706,Hafez Ibrahim,Ahlan Biawali moslimin,23,فِي الأَرْضِ مِنْ عِلَلِ الشِّجَارِ,أَهُنَاكَ فِي المِرِّيخِ مَا,Modern,kamil_partial,kamil_partial
1707,Hafez Ibrahim,Ahlan Biawali moslimin,24,فُ عَلَى القَوِيِّ فَلَا يُجَارِ,أَهُنَاكَ يَسْتَعْدِي الضَّعِي,Modern,kamil_partial,kamil_partial
1708,Hafez Ibrahim,Ahlan Biawali moslimin,25,غُلَوَائِهِ فَطَغَى وَجَارَ,مَا لِابْنِ آدَمَ زَادَ فِي,Modern,kamil_partial,kamil_partial
1709,Hafez Ibrahim,Ahlan Biawali moslimin,26,فِي عَالَمِ المَلَكُوتِ ثَارِ,يَا لَيْتَ شِعْرِي هَلْ لَهُ,Modern,kamil_partial,kamil_partial
1710,Hafez Ibrahim,Ahlan Biawali moslimin,27,سِيِّ المُهَيْمِنِ وَاسْتَجَارِ,أَمْ لَاذَ مُعْتَصِمًا بِكُرْ,Modern,kamil_partial,kamil_partial
